Allocation Code,Buy vs DAT CallOut,Carrier Id,Destination Name,Equipment Type,Hazmat,Lane,Lanes with Multiple Carriers,Loads with DAT Info,Mileage Band Lower,Mileage Band Upper,Order Type,Tier,Buy (Non DAT),Freight Charge,Freight Pay,Fuel Charge,Sell (Non DAT)
XPOGEXP,At or Below Market,ROADCUW2,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2900,2132.13,2900,270.27,2132
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,108.97,643
XPOGEXP,At or Below Market,STLTSAM2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1200,912.05,1200,49.95,912
XPOGEXP,At or Below Market,EOSGELIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2100,2132.13,2100,270.27,2132
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2200,2132.13,2200,270.27,2132
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOCHA,At or Below Market,BEELSATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,114.16,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,900,643.44,900,108.97,643
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,270.27,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,270.27,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,CDTIPEG1,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,ANNUDEGA,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,TMEXGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,108.97,643
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,DNRELOKY,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOCHA,At or Below Market,GIERDEMN,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,900,643.44,900,114.16,643
XPOCHA,At or Below Market,WATSMIPA,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,114.16,643
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOCHA,At or Below Market,COYNBOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,1000,643.44,1000,114.16,643
XPOCHA,Over Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,1200,643.44,1200,114.16,643
XPOGEXP,At or Below Market,BBWOWIIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2400,2132.13,2400,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,MISSSTMO,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,3000,2081.16,3000,157.92,2081
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,TRANFRTX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,CBSTARIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1000,912.05,1000,51.8,912
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOGEXP,At or Below Market,CHICCHI3,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1400,1010.94,1400,170.52,1011
XPOGEXP,At or Below Market,LNLTAUCO,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,3800,2132.13,3800,280.28,2132
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,ATLAMANJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOGEXP,At or Below Market,ATLAMANJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,ATLAMANJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,MISSSTMO,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,3000,2081.16,3000,157.92,2081
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,0,0.01,0.01,0,0
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2400,2132.13,2400,280.28,2132
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2400,2132.13,2400,280.28,2132
XPOGEXP,At or Below Market,ROADCUW2,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1766,1010.94,1766,170.52,1011
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2400,2132.13,2400,280.28,2132
XPOGEXP,At or Below Market,IEWDIL,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2400,2132.13,2400,280.28,2132
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOGEXP,At or Below Market,BBWOWIIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,MISSSTMO,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,3000,2081.16,3000,157.92,2081
XPOGEXP,At or Below Market,DMDESACA,BFI5,Van - 53 Feet,0,"Tracy, CA -- Kent, WA",Multi,0,750,1000,Expedited,Strategic,2900,3434,2900,226.24,3434
XPOCHA,Over Market,PROLJUIL,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,1100,643.44,1100,114.16,643
XPOGEXP,At or Below Market,LIGHTAFL,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,2100,2081.16,2100,157.92,2081
XPOGEXP,At or Below Market,ROADCUW2,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2900,2132.13,2900,280.28,2132
XPOGEXP,At or Below Market,ROADCUW2,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,0,0,0,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,FDEXDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,1050,643.44,1050,114.16,643
XPOGEXP,At or Below Market,ANNUDEGA,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1000,912.05,1000,51.8,912
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,1000,643.44,1000,114.16,643
XPOGEXP,At or Below Market,ROADCUW2,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2900,2132.13,2900,280.28,2132
XPOGEXP,At or Below Market,CENTLICA,BFI5,Van - 53 Feet,0,"Tracy, CA -- Kent, WA",Multi,0,750,1000,Expedited,Strategic,2900,3438.25,2900,226.52,3438
XPOGEXP,At or Below Market,LOZADATX,JAX2,Van - 53 Feet,0,"Dallas, TX -- Jacksonville, FL",Multi,0,1000,1500,Expedited,Strategic,2000,2132.13,2000,280.28,2132
XPOCHA,At or Below Market,ARIAIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,900,643.44,900,114.16,643
XPOGEXP,At or Below Market,LIGHTAFL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1000,912.05,1000,51.8,912
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,600,912.05,600,51.8,912
XPOGEXP,At or Below Market,IEWDIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1200,1010.94,1200,170.52,1011
XPOGEXP,At or Below Market,LOVEANCA,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,PROTPLIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1100,912.05,1100,51.8,912
XPOGEXP,At or Below Market,LIGHTAFL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,SYFTMIMN,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1200,1010.94,1200,170.52,1011
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOGEXP,At or Below Market,MISSLIDE,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,MISSLIDE,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,912.05,0.01,51.8,912
XPOGEXP,At or Below Market,MISSLIDE,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOGEXP,At or Below Market,MISSLIDE,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOGEXP,At or Below Market,MISSLIDE,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOGEXP,At or Below Market,MISSSTMO,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,3000,2081.16,3000,157.92,2081
XPOGEXP,At or Below Market,BBWOWIIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOGEXP,At or Below Market,BBWOWIIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1500,912.05,1500,51.8,912
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,650,912.05,650,51.8,912
XPOCHA,At or Below Market,MASOWAMI,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,114.16,643
XPOCHA,At or Below Market,NMIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOGEXP,At or Below Market,BLESKATX,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,950,912.05,950,51.8,912
XPOGEXP,At or Below Market,KAVKDECO,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1462,1010.94,1462,170.52,1011
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,114.16,643
XPOCHA,At or Below Market,MATRPHTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,114.16,643
XPOGEXP,At or Below Market,IEWDIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,912.05,800,51.8,912
XPOGEXP,At or Below Market,TMTRSTGA,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1000,912.05,1000,51.8,912
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,ATLAMANJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOGEXP,At or Below Market,ATLAMANJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1050,912.05,1050,51.8,912
XPOCHA,At or Below Market,DUBOIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,950,643.44,950,114.16,643
XPOGEXP,At or Below Market,EOSGELIL,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,1800,2081.16,1800,157.92,2081
XPOGEXP,At or Below Market,ROADCUW2,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,912.05,900,51.8,912
XPOCHA,At or Below Market,DUBOIRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,950,643.44,950,114.16,643
XPOCHA,At or Below Market,JOHNROT2,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,114.16,643
XPOGEXP,At or Below Market,EOSGELIL,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,1850,2081.16,1850,157.92,2081
XPOCHA,At or Below Market,AVFLBRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,114.16,643
XPOCHA,At or Below Market,MATRPHTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,870,643.44,870,114.16,643
XPOCHA,At or Below Market,TIGEOLMS,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,900,643.44,900,114.16,643
XPOGEXP,At or Below Market,LOVEANCA,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1500,1740.92,1500,171.64,1741
XPOCHA,At or Below Market,FUCHSAWI,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,675,643.44,675,88.21,643
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,WIDECHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,SPEESEWA,BFI6,Van - 53 Feet,0,"Tracy, CA -- Kent, WA",Multi,0,750,1000,Expedited,Strategic,0,2130,0,161.2,2130
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,INFICHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,ATLCOOH,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,INFICHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,SPEESEWA,BFI6,Van - 53 Feet,0,"Tracy, CA -- Kent, WA",Multi,0,750,1000,Expedited,Strategic,0,2130,0,161.2,2130
XPOGEXP,At or Below Market,INFICHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,INFICHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,INFICHIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,121.94,1012
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
XPOGEXP,At or Below Market,DNHEJANC,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,37.18,667
