UnixTime,Month,Day,Origin Zip Code,Destination Zip Code,Total Cost USD
2017,7,17,38261,50317,900
2017,7,19,38261,50317,850
2017,7,20,38261,50317,900
2017,7,20,38261,50317,850
2017,7,25,38261,50317,925
2017,7,26,38261,50317,900
2017,7,27,38261,50317,900
2017,7,25,38261,50317,850
2017,7,26,38261,50317,850
2017,7,26,38261,50317,900
2017,7,27,38261,50317,850
2017,7,27,38261,50317,850
2017,7,28,38261,50317,900
2017,7,31,38261,50317,850
2017,8,1,38261,50317,925
2017,8,1,38261,50317,900
2017,8,3,38261,50317,900
2017,7,31,38261,50317,850
2017,8,3,38261,50317,900
2017,8,2,38261,50317,1200
2017,8,3,38261,50317,850
2017,8,4,38261,50317,850
2017,8,4,38261,50317,900
2017,8,4,38261,50317,850
2017,8,7,38261,50317,900
2017,8,8,38261,50317,925
2017,8,10,38261,50317,900
2017,8,10,38261,50317,900
2017,8,9,38261,50317,900
2017,8,14,38261,50317,900
2017,8,15,38261,50317,925
2017,8,14,38261,50317,900
2017,8,14,38261,50317,850
2017,8,15,38261,50317,900
2017,8,17,38261,50317,900
2017,8,15,38261,50317,850
2017,8,16,38261,50317,850
2017,8,17,38261,50317,900
2017,8,16,38261,50317,1100
2017,8,18,38261,50317,900
2017,8,21,38261,50317,900
2017,8,21,38261,50317,850
2017,8,22,38261,50317,925
2017,8,23,38261,50317,900
2017,8,24,38261,50317,900
2017,8,23,38261,50317,900
2017,8,23,38261,50317,900
2017,8,25,38261,50317,900
2017,8,25,38261,50317,850
2017,8,24,38261,50317,1100
2017,8,28,38261,50317,900
2017,8,28,38261,50317,850
2017,8,28,38261,50317,850
2017,8,29,38261,50317,925
2017,8,24,38261,50317,1100
2017,8,29,38261,50317,900
2017,8,31,38261,50317,900
2017,8,31,38261,50317,900
2017,8,30,38261,50317,850
2017,8,28,38261,50317,950
2017,8,30,38261,50317,1050
2017,8,30,38261,50317,850
2017,8,30,38261,50317,900
2017,9,1,38261,50317,900
2017,9,5,38261,50317,900
2017,9,5,38261,50317,900
2017,9,5,38261,50317,900
2017,9,6,38261,50317,900
2017,9,6,38261,50317,900
2017,9,6,38261,50317,900
2017,9,7,38261,50317,900
2017,8,31,38261,50317,1220
2017,9,8,38261,50317,900
2017,9,8,38261,50317,850
2017,9,11,38261,50317,900
2017,9,12,38261,50317,925
2017,9,12,38261,50317,900
2017,9,12,38261,50317,900
2017,9,14,38261,50317,900
2017,9,14,38261,50317,900
2017,9,13,38261,50317,850
2017,9,15,38261,50317,850
2017,9,18,38261,50317,900
2017,9,21,38261,50317,900
2017,9,19,38261,50317,925
2017,9,20,38261,50317,850
2017,9,21,38261,50317,850
2017,9,20,38261,50317,1000
2017,9,22,38261,50317,900
2017,9,22,38261,50317,850
2017,9,22,38261,50317,850
2017,9,21,38261,50317,950
2017,9,21,38261,50317,950
2017,9,25,38261,50317,900
2017,9,25,38261,50317,900
2017,9,25,38261,50317,850
2017,9,25,38261,50317,850
2017,9,26,38261,50317,925
2017,9,26,38261,50317,900
2017,9,27,38261,50317,900
2017,9,28,38261,50317,900
2017,9,26,38261,50317,850
2017,9,27,38261,50317,850
2017,9,27,38261,50317,850
2017,9,28,38261,50317,850
2017,9,26,38261,50317,950
2017,9,29,38261,50317,850
2017,9,29,38261,50317,850
2017,10,5,38261,50317,900
2017,9,29,38261,50317,900
2017,10,2,38261,50317,850
2017,10,2,38261,50317,850
2017,10,3,38261,50317,950
2017,10,3,38261,50317,900
2017,10,4,38261,50317,850
2017,10,4,38261,50317,850
2017,10,2,38261,50317,1000
2017,10,4,38261,50317,850
2017,10,4,38261,50317,850
2017,10,6,38261,50317,900
2017,10,6,38261,50317,850
2017,10,9,38261,50317,900
2017,10,11,38261,50317,900
2017,10,12,38261,50317,900
2017,10,5,38261,50317,850
2017,10,9,38261,50317,850
2017,10,10,38261,50317,950
2017,10,9,38261,50317,850
2017,10,11,38261,50317,850
2017,10,13,38261,50317,975
2017,10,16,38261,50317,975
2017,10,16,38261,50317,850
2017,10,17,38261,50317,950
2017,10,17,38261,50317,975
2017,10,20,38261,50317,850
2017,10,20,38261,50317,850
2017,10,24,38261,50317,950
2017,10,23,38261,50317,950
2017,10,24,38261,50317,850
2017,10,25,38261,50317,850
2017,10,25,38261,50317,850
2017,10,26,38261,50317,850
2017,10,27,38261,50317,975
2017,10,27,38261,50317,850
2017,10,27,38261,50317,850
2017,10,26,38261,50317,1200
2017,10,30,38261,50317,975
2017,10,30,38261,50317,850
2017,10,31,38261,50317,950
2017,10,31,38261,50317,850
2017,11,2,38261,50317,975
2017,11,2,38261,50317,975
2017,10,26,38261,50317,1200
2017,10,30,38261,50317,850
2017,10,31,38261,50317,850
2017,11,1,38261,50317,850
2017,11,2,38261,50317,950
2017,11,3,38261,50317,850
2017,11,2,38261,50317,1025
2017,11,1,38261,50317,1600
2017,11,6,38261,50317,850
2017,11,6,38261,50317,975
2017,11,7,38261,50317,925
2017,11,8,38261,50317,975
2017,11,6,38261,50317,850
2017,11,8,38261,50317,950
2017,11,8,38261,50317,850
2017,11,6,38261,50317,1400
2017,11,8,38261,50317,1200
2017,11,10,38261,50317,850
2017,11,13,38261,50317,950
2017,11,13,38261,50317,950
2017,11,14,38261,50317,950
2017,11,15,38261,50317,950
2017,11,9,38261,50317,1150
2017,11,14,38261,50317,950
2017,11,13,38261,50317,1000
2017,11,13,38261,50317,850
2017,11,15,38261,50317,850
2017,11,17,38261,50317,950
2017,11,17,38261,50317,850
2017,11,17,38261,50317,850
2017,11,20,38261,50317,1000
2017,11,20,38261,50317,1000
2017,11,20,38261,50317,950
2017,11,21,38261,50317,950
2017,11,20,38261,50317,850
2017,11,22,38261,50317,975
2017,11,22,38261,50317,850
2017,11,21,38261,50317,850
2017,11,22,38261,50317,850
2017,11,27,38261,50317,950
2017,11,27,38261,50317,975
2017,11,28,38261,50317,950
2017,11,30,38261,50317,950
2017,11,27,38261,50317,850
2017,11,28,38261,50317,950
2017,11,28,38261,50317,850
2017,11,29,38261,50317,850
2017,11,29,38261,50317,850
2017,11,29,38261,50317,1500
2017,11,30,38261,50317,1046
2017,8,23,38261,50317,1200
2017,10,4,38261,50317,1000
2017,10,12,38261,50317,1000
2017,10,18,38261,50317,1000
